"Var1" "Var2" "type"
"4242" "659" "887" "SG"
"4243" "671" "887" "SG"
"4244" "774" "887" "SG"
"4245" "731" "887" "SG"
"4246" "692" "887" "SG"
"4247" "706" "887" "SG"
"4248" "793" "887" "SG"
"4249" "785" "887" "SG"
"4250" "772" "887" "SG"
"4251" "754" "887" "SG"
"4252" "730" "887" "SG"
"4253" "760" "887" "SG"
"4254" "790" "887" "SG"
"4255" "794" "887" "SG"
"4256" "788" "887" "SG"
"4257" "783" "887" "SG"
"4258" "784" "887" "SG"
"4259" "776" "887" "SG"
"4260" "712" "887" "SG"
"4261" "709" "887" "SG"
"4262" "723" "887" "SG"
"4263" "724" "887" "SG"
"4264" "780" "887" "SG"
"4265" "657" "727" "SG"
"4266" "675" "727" "SG"
"4267" "678" "727" "SG"
"4268" "651" "727" "SG"
"4269" "669" "727" "SG"
"4270" "702" "727" "SG"
"4271" "700" "727" "SG"
"4272" "704" "727" "SG"
"4273" "697" "727" "SG"
"4274" "720" "727" "SG"
"4275" "665" "727" "SG"
"4276" "653" "727" "SG"
"4277" "661" "727" "SG"
"4278" "682" "727" "SG"
"4279" "663" "727" "SG"
"4280" "673" "727" "SG"
"4281" "737" "727" "SG"
"4282" "679" "727" "SG"
"4283" "666" "727" "SG"
"4284" "695" "727" "SG"
"4285" "685" "727" "SG"
"4286" "771" "727" "SG"
"4287" "715" "727" "SG"
"4288" "765" "727" "SG"
"4289" "667" "727" "SG"
"4290" "775" "727" "SG"
"4291" "761" "727" "SG"
"4292" "689" "727" "SG"
"4293" "773" "727" "SG"
"4294" "659" "727" "SG"
"4295" "671" "727" "SG"
"4296" "774" "727" "SG"
"4297" "731" "727" "SG"
"4298" "692" "727" "SG"
"4299" "706" "727" "SG"
"4300" "793" "727" "SG"
"4301" "785" "727" "SG"
"4302" "772" "727" "SG"
"4303" "754" "727" "SG"
"4304" "730" "727" "SG"
"4305" "760" "727" "SG"
"4306" "790" "727" "SG"
"4307" "794" "727" "SG"
"4308" "788" "727" "SG"
"4309" "783" "727" "SG"
"4310" "784" "727" "SG"
"4311" "776" "727" "SG"
"4312" "712" "727" "SG"
"4313" "709" "727" "SG"
"4314" "723" "727" "SG"
"4315" "724" "727" "SG"
"4316" "780" "727" "SG"
"4317" "657" "795" "SG"
"4318" "675" "795" "SG"
"4319" "678" "795" "SG"
"4320" "651" "795" "SG"
"4321" "669" "795" "SG"
"4322" "702" "795" "SG"
"4323" "700" "795" "SG"
"4324" "704" "795" "SG"
"4325" "697" "795" "SG"
"4326" "720" "795" "SG"
"4327" "665" "795" "SG"
"4328" "653" "795" "SG"
"4329" "661" "795" "SG"
"4330" "682" "795" "SG"
"4331" "663" "795" "SG"
"4332" "673" "795" "SG"
"4333" "737" "795" "SG"
"4334" "679" "795" "SG"
"4335" "666" "795" "SG"
"4336" "695" "795" "SG"
"4337" "685" "795" "SG"
"4338" "771" "795" "SG"
"4339" "715" "795" "SG"
"4340" "765" "795" "SG"
"4341" "667" "795" "SG"
"4342" "775" "795" "SG"
"4343" "761" "795" "SG"
"4344" "689" "795" "SG"
"4345" "773" "795" "SG"
"4346" "659" "795" "SG"
"4347" "671" "795" "SG"
"4348" "774" "795" "SG"
"4349" "731" "795" "SG"
"4350" "692" "795" "SG"
"4351" "706" "795" "SG"
"4352" "793" "795" "SG"
"4353" "785" "795" "SG"
"4354" "772" "795" "SG"
"4355" "754" "795" "SG"
"4356" "730" "795" "SG"
"4357" "760" "795" "SG"
"4358" "790" "795" "SG"
"4359" "794" "795" "SG"
"4360" "788" "795" "SG"
"4361" "783" "795" "SG"
"4362" "784" "795" "SG"
"4363" "776" "795" "SG"
"4364" "712" "795" "SG"
"4365" "709" "795" "SG"
"4366" "723" "795" "SG"
"4367" "724" "795" "SG"
"4368" "780" "795" "SG"
"4369" "657" "748" "SG"
"4370" "675" "748" "SG"
"4371" "678" "748" "SG"
"4372" "651" "748" "SG"
"4373" "669" "748" "SG"
"4374" "702" "748" "SG"
"4375" "700" "748" "SG"
"4376" "704" "748" "SG"
"4377" "697" "748" "SG"
"4378" "720" "748" "SG"
"4379" "665" "748" "SG"
"4380" "653" "748" "SG"
"4381" "661" "748" "SG"
"4382" "682" "748" "SG"
"4383" "663" "748" "SG"
"4384" "673" "748" "SG"
"4385" "737" "748" "SG"
"4386" "679" "748" "SG"
"4387" "666" "748" "SG"
"4388" "695" "748" "SG"
"4389" "685" "748" "SG"
"4390" "771" "748" "SG"
"4391" "715" "748" "SG"
"4392" "765" "748" "SG"
"4393" "667" "748" "SG"
"4394" "775" "748" "SG"
"4395" "761" "748" "SG"
"4396" "689" "748" "SG"
"4397" "773" "748" "SG"
"4398" "659" "748" "SG"
"4399" "671" "748" "SG"
"4400" "774" "748" "SG"
"4401" "731" "748" "SG"
"4402" "692" "748" "SG"
"4403" "706" "748" "SG"
"4404" "793" "748" "SG"
"4405" "785" "748" "SG"
"4406" "772" "748" "SG"
"4407" "754" "748" "SG"
"4408" "730" "748" "SG"
"4409" "760" "748" "SG"
"4410" "790" "748" "SG"
"4411" "794" "748" "SG"
"4412" "788" "748" "SG"
"4413" "783" "748" "SG"
"4414" "784" "748" "SG"
"4415" "776" "748" "SG"
"4416" "712" "748" "SG"
"4417" "709" "748" "SG"
"4418" "723" "748" "SG"
"4419" "724" "748" "SG"
"4420" "780" "748" "SG"
"4421" "657" "755" "SG"
"4422" "675" "755" "SG"
"4423" "678" "755" "SG"
"4424" "651" "755" "SG"
"4425" "669" "755" "SG"
"4426" "702" "755" "SG"
"4427" "700" "755" "SG"
"4428" "704" "755" "SG"
"4429" "697" "755" "SG"
"4430" "720" "755" "SG"
"4431" "665" "755" "SG"
"4432" "653" "755" "SG"
"4433" "661" "755" "SG"
"4434" "682" "755" "SG"
"4435" "663" "755" "SG"
"4436" "673" "755" "SG"
"4437" "737" "755" "SG"
"4438" "679" "755" "SG"
"4439" "666" "755" "SG"
"4440" "695" "755" "SG"
"4441" "685" "755" "SG"
"4442" "771" "755" "SG"
"4443" "715" "755" "SG"
"4444" "765" "755" "SG"
"4445" "667" "755" "SG"
"4446" "775" "755" "SG"
"4447" "761" "755" "SG"
"4448" "689" "755" "SG"
"4449" "773" "755" "SG"
"4450" "659" "755" "SG"
"4451" "671" "755" "SG"
"4452" "774" "755" "SG"
"4453" "731" "755" "SG"
"4454" "692" "755" "SG"
"4455" "706" "755" "SG"
"4456" "793" "755" "SG"
"4457" "785" "755" "SG"
"4458" "772" "755" "SG"
"4459" "754" "755" "SG"
"4460" "730" "755" "SG"
"4461" "760" "755" "SG"
"4462" "790" "755" "SG"
"4463" "794" "755" "SG"
"4464" "788" "755" "SG"
"4465" "783" "755" "SG"
"4466" "784" "755" "SG"
"4467" "776" "755" "SG"
"4468" "712" "755" "SG"
"4469" "709" "755" "SG"
"4470" "723" "755" "SG"
"4471" "724" "755" "SG"
"4472" "780" "755" "SG"
"4473" "657" "684" "SG"
"4474" "675" "684" "SG"
"4475" "678" "684" "SG"
"4476" "651" "684" "SG"
"4477" "669" "684" "SG"
"4478" "702" "684" "SG"
"4479" "700" "684" "SG"
"4480" "704" "684" "SG"
"4481" "697" "684" "SG"
"4482" "720" "684" "SG"
"4483" "665" "684" "SG"
"4484" "653" "684" "SG"
"4485" "661" "684" "SG"
"4486" "682" "684" "SG"
"4487" "663" "684" "SG"
"4488" "673" "684" "SG"
"4489" "737" "684" "SG"
"4490" "679" "684" "SG"
"4491" "666" "684" "SG"
"4492" "695" "684" "SG"
"4493" "685" "684" "SG"
"4494" "771" "684" "SG"
"4495" "715" "684" "SG"
"4496" "765" "684" "SG"
"4497" "667" "684" "SG"
"4498" "775" "684" "SG"
"4499" "761" "684" "SG"
"4500" "689" "684" "SG"
"4501" "773" "684" "SG"
"4502" "659" "684" "SG"
"4503" "671" "684" "SG"
"4504" "774" "684" "SG"
"4505" "731" "684" "SG"
"4506" "692" "684" "SG"
"4507" "706" "684" "SG"
"4508" "793" "684" "SG"
"4509" "785" "684" "SG"
"4510" "772" "684" "SG"
"4511" "754" "684" "SG"
"4512" "730" "684" "SG"
"4513" "760" "684" "SG"
"4514" "790" "684" "SG"
"4515" "794" "684" "SG"
"4516" "788" "684" "SG"
"4517" "783" "684" "SG"
"4518" "784" "684" "SG"
"4519" "776" "684" "SG"
"4520" "712" "684" "SG"
"4521" "709" "684" "SG"
"4522" "723" "684" "SG"
"4523" "724" "684" "SG"
"4524" "780" "684" "SG"
"4525" "657" "770" "SG"
"4526" "675" "770" "SG"
"4527" "678" "770" "SG"
"4528" "651" "770" "SG"
"4529" "669" "770" "SG"
"4530" "702" "770" "SG"
"4531" "700" "770" "SG"
"4532" "704" "770" "SG"
"4533" "697" "770" "SG"
"4534" "720" "770" "SG"
"4535" "665" "770" "SG"
"4536" "653" "770" "SG"
"4537" "661" "770" "SG"
"4538" "682" "770" "SG"
"4539" "663" "770" "SG"
"4540" "673" "770" "SG"
"4541" "737" "770" "SG"
"4542" "679" "770" "SG"
"4543" "666" "770" "SG"
"4544" "695" "770" "SG"
"4545" "685" "770" "SG"
"4546" "771" "770" "SG"
"4547" "715" "770" "SG"
"4548" "765" "770" "SG"
"4549" "667" "770" "SG"
"4550" "775" "770" "SG"
"4551" "761" "770" "SG"
"4552" "689" "770" "SG"
"4553" "773" "770" "SG"
"4554" "659" "770" "SG"
"4555" "671" "770" "SG"
"4556" "774" "770" "SG"
"4557" "731" "770" "SG"
"4558" "692" "770" "SG"
"4559" "706" "770" "SG"
"4560" "793" "770" "SG"
"4561" "785" "770" "SG"
"4562" "772" "770" "SG"
"4563" "754" "770" "SG"
"4564" "730" "770" "SG"
"4565" "760" "770" "SG"
"4566" "790" "770" "SG"
"4567" "794" "770" "SG"
"4568" "788" "770" "SG"
"4569" "783" "770" "SG"
"4570" "784" "770" "SG"
"4571" "776" "770" "SG"
"4572" "712" "770" "SG"
"4573" "709" "770" "SG"
"4574" "723" "770" "SG"
"4575" "724" "770" "SG"
"4576" "780" "770" "SG"
"4577" "657" "791" "SG"
"4578" "675" "791" "SG"
"4579" "678" "791" "SG"
"4580" "651" "791" "SG"
"4581" "669" "791" "SG"
"4582" "702" "791" "SG"
"4583" "700" "791" "SG"
"4584" "704" "791" "SG"
"4585" "697" "791" "SG"
"4586" "720" "791" "SG"
"4587" "665" "791" "SG"
"4588" "653" "791" "SG"
"4589" "661" "791" "SG"
"4590" "682" "791" "SG"
"4591" "663" "791" "SG"
"4592" "673" "791" "SG"
"4593" "737" "791" "SG"
"4594" "679" "791" "SG"
"4595" "666" "791" "SG"
"4596" "695" "791" "SG"
"4597" "685" "791" "SG"
"4598" "771" "791" "SG"
"4599" "715" "791" "SG"
"4600" "765" "791" "SG"
"4601" "667" "791" "SG"
"4602" "775" "791" "SG"
"4603" "761" "791" "SG"
"4604" "689" "791" "SG"
"4605" "773" "791" "SG"
"4606" "659" "791" "SG"
"4607" "671" "791" "SG"
"4608" "774" "791" "SG"
"4609" "731" "791" "SG"
"4610" "692" "791" "SG"
"4611" "706" "791" "SG"
"4612" "793" "791" "SG"
"4613" "785" "791" "SG"
"4614" "772" "791" "SG"
"4615" "754" "791" "SG"
"4616" "730" "791" "SG"
"4617" "760" "791" "SG"
"4618" "790" "791" "SG"
"4619" "794" "791" "SG"
"4620" "788" "791" "SG"
"4621" "783" "791" "SG"
"4622" "784" "791" "SG"
"4623" "776" "791" "SG"
"4624" "712" "791" "SG"
"4625" "709" "791" "SG"
"4626" "723" "791" "SG"
"4627" "724" "791" "SG"
"4628" "780" "791" "SG"
"4629" "657" "792" "SG"
"4630" "675" "792" "SG"
"4631" "678" "792" "SG"
"4632" "651" "792" "SG"
"4633" "669" "792" "SG"
"4634" "702" "792" "SG"
"4635" "700" "792" "SG"
"4636" "704" "792" "SG"
"4637" "697" "792" "SG"
"4638" "720" "792" "SG"
"4639" "665" "792" "SG"
"4640" "653" "792" "SG"
"4641" "661" "792" "SG"
"4642" "682" "792" "SG"
"4643" "663" "792" "SG"
"4644" "673" "792" "SG"
"4645" "737" "792" "SG"
"4646" "679" "792" "SG"
"4647" "666" "792" "SG"
"4648" "695" "792" "SG"
"4649" "685" "792" "SG"
"4650" "771" "792" "SG"
"4651" "715" "792" "SG"
"4652" "765" "792" "SG"
"4653" "667" "792" "SG"
"4654" "775" "792" "SG"
"4655" "761" "792" "SG"
"4656" "689" "792" "SG"
"4657" "773" "792" "SG"
"4658" "659" "792" "SG"
"4659" "671" "792" "SG"
"4660" "774" "792" "SG"
"4661" "731" "792" "SG"
"4662" "692" "792" "SG"
"4663" "706" "792" "SG"
"4664" "793" "792" "SG"
"4665" "785" "792" "SG"
"4666" "772" "792" "SG"
"4667" "754" "792" "SG"
"4668" "730" "792" "SG"
"4669" "760" "792" "SG"
"4670" "790" "792" "SG"
"4671" "794" "792" "SG"
"4672" "788" "792" "SG"
"4673" "783" "792" "SG"
"4674" "784" "792" "SG"
"4675" "776" "792" "SG"
"4676" "712" "792" "SG"
"4677" "709" "792" "SG"
"4678" "723" "792" "SG"
"4679" "724" "792" "SG"
"4680" "780" "792" "SG"
"4681" "657" "781" "SG"
"4682" "675" "781" "SG"
"4683" "678" "781" "SG"
"4684" "651" "781" "SG"
"4685" "669" "781" "SG"
"4686" "702" "781" "SG"
"4687" "700" "781" "SG"
"4688" "704" "781" "SG"
"4689" "697" "781" "SG"
"4690" "720" "781" "SG"
"4691" "665" "781" "SG"
"4692" "653" "781" "SG"
"4693" "661" "781" "SG"
"4694" "682" "781" "SG"
"4695" "663" "781" "SG"
"4696" "673" "781" "SG"
"4697" "737" "781" "SG"
"4698" "679" "781" "SG"
"4699" "666" "781" "SG"
"4700" "695" "781" "SG"
"4701" "685" "781" "SG"
"4702" "771" "781" "SG"
"4703" "715" "781" "SG"
"4704" "765" "781" "SG"
"4705" "667" "781" "SG"
"4706" "775" "781" "SG"
"4707" "761" "781" "SG"
"4708" "689" "781" "SG"
"4709" "773" "781" "SG"
"4710" "659" "781" "SG"
"4711" "671" "781" "SG"
"4712" "774" "781" "SG"
"4713" "731" "781" "SG"
"4714" "692" "781" "SG"
"4715" "706" "781" "SG"
"4716" "793" "781" "SG"
"4717" "785" "781" "SG"
"4718" "772" "781" "SG"
"4719" "754" "781" "SG"
"4720" "730" "781" "SG"
"4721" "760" "781" "SG"
"4722" "790" "781" "SG"
"4723" "794" "781" "SG"
"4724" "788" "781" "SG"
"4725" "783" "781" "SG"
"4726" "784" "781" "SG"
"4727" "776" "781" "SG"
"4728" "712" "781" "SG"
"4729" "709" "781" "SG"
"4730" "723" "781" "SG"
"4731" "724" "781" "SG"
"4732" "780" "781" "SG"
"4733" "657" "714" "SG"
"4734" "675" "714" "SG"
"4735" "678" "714" "SG"
"4736" "651" "714" "SG"
"4737" "669" "714" "SG"
"4738" "702" "714" "SG"
"4739" "700" "714" "SG"
"4740" "704" "714" "SG"
"4741" "697" "714" "SG"
"4742" "720" "714" "SG"
"4743" "665" "714" "SG"
"4744" "653" "714" "SG"
"4745" "661" "714" "SG"
"4746" "682" "714" "SG"
"4747" "663" "714" "SG"
"4748" "673" "714" "SG"
"4749" "737" "714" "SG"
"4750" "679" "714" "SG"
"4751" "666" "714" "SG"
"4752" "695" "714" "SG"
"4753" "685" "714" "SG"
"4754" "771" "714" "SG"
"4755" "715" "714" "SG"
"4756" "765" "714" "SG"
"4757" "667" "714" "SG"
"4758" "775" "714" "SG"
"4759" "761" "714" "SG"
"4760" "689" "714" "SG"
"4761" "773" "714" "SG"
"4762" "659" "714" "SG"
"4763" "671" "714" "SG"
"4764" "774" "714" "SG"
"4765" "731" "714" "SG"
"4766" "692" "714" "SG"
"4767" "706" "714" "SG"
"4768" "793" "714" "SG"
"4769" "785" "714" "SG"
"4770" "772" "714" "SG"
"4771" "754" "714" "SG"
"4772" "730" "714" "SG"
"4773" "760" "714" "SG"
"4774" "790" "714" "SG"
"4775" "794" "714" "SG"
"4776" "788" "714" "SG"
"4777" "783" "714" "SG"
"4778" "784" "714" "SG"
"4779" "776" "714" "SG"
"4780" "712" "714" "SG"
"4781" "709" "714" "SG"
"4782" "723" "714" "SG"
"4783" "724" "714" "SG"
"4784" "780" "714" "SG"
"4785" "657" "713" "SG"
"4786" "675" "713" "SG"
"4787" "678" "713" "SG"
"4788" "651" "713" "SG"
"4789" "669" "713" "SG"
"4790" "702" "713" "SG"
"4791" "700" "713" "SG"
"4792" "704" "713" "SG"
"4793" "697" "713" "SG"
"4794" "720" "713" "SG"
"4795" "665" "713" "SG"
"4796" "653" "713" "SG"
"4797" "661" "713" "SG"
"4798" "682" "713" "SG"
"4799" "663" "713" "SG"
"4800" "673" "713" "SG"
"4801" "737" "713" "SG"
"4802" "679" "713" "SG"
"4803" "666" "713" "SG"
"4804" "695" "713" "SG"
"4805" "685" "713" "SG"
"4806" "771" "713" "SG"
"4807" "715" "713" "SG"
"4808" "765" "713" "SG"
"4809" "667" "713" "SG"
"4810" "775" "713" "SG"
"4811" "761" "713" "SG"
"4812" "689" "713" "SG"
"4813" "773" "713" "SG"
"4814" "659" "713" "SG"
"4815" "671" "713" "SG"
"4816" "774" "713" "SG"
"4817" "731" "713" "SG"
"4818" "692" "713" "SG"
"4819" "706" "713" "SG"
"4820" "793" "713" "SG"
"4821" "785" "713" "SG"
"4822" "772" "713" "SG"
"4823" "754" "713" "SG"
"4824" "730" "713" "SG"
"4825" "760" "713" "SG"
"4826" "790" "713" "SG"
"4827" "794" "713" "SG"
"4828" "788" "713" "SG"
"4829" "783" "713" "SG"
"4830" "784" "713" "SG"
"4831" "776" "713" "SG"
"4832" "712" "713" "SG"
"4833" "709" "713" "SG"
"4834" "723" "713" "SG"
"4835" "724" "713" "SG"
"4836" "780" "713" "SG"
"4837" "657" "710" "SG"
"4838" "675" "710" "SG"
"4839" "678" "710" "SG"
"4840" "651" "710" "SG"
"4841" "669" "710" "SG"
"4842" "702" "710" "SG"
"4843" "700" "710" "SG"
"4844" "704" "710" "SG"
"4845" "697" "710" "SG"
"4846" "720" "710" "SG"
"4847" "665" "710" "SG"
"4848" "653" "710" "SG"
"4849" "661" "710" "SG"
"4850" "682" "710" "SG"
"4851" "663" "710" "SG"
"4852" "673" "710" "SG"
"4853" "737" "710" "SG"
"4854" "679" "710" "SG"
"4855" "666" "710" "SG"
"4856" "695" "710" "SG"
"4857" "685" "710" "SG"
"4858" "771" "710" "SG"
"4859" "715" "710" "SG"
"4860" "765" "710" "SG"
"4861" "667" "710" "SG"
"4862" "775" "710" "SG"
"4863" "761" "710" "SG"
"4864" "689" "710" "SG"
"4865" "773" "710" "SG"
"4866" "659" "710" "SG"
"4867" "671" "710" "SG"
"4868" "774" "710" "SG"
"4869" "731" "710" "SG"
"4870" "692" "710" "SG"
"4871" "706" "710" "SG"
"4872" "793" "710" "SG"
"4873" "785" "710" "SG"
"4874" "772" "710" "SG"
"4875" "754" "710" "SG"
"4876" "730" "710" "SG"
"4877" "760" "710" "SG"
"4878" "790" "710" "SG"
"4879" "794" "710" "SG"
"4880" "788" "710" "SG"
"4881" "783" "710" "SG"
"4882" "784" "710" "SG"
"4883" "776" "710" "SG"
"4884" "712" "710" "SG"
"4885" "709" "710" "SG"
"4886" "723" "710" "SG"
"4887" "724" "710" "SG"
"4888" "780" "710" "SG"
"4889" "657" "766" "SG"
"4890" "675" "766" "SG"
"4891" "678" "766" "SG"
"4892" "651" "766" "SG"
"4893" "669" "766" "SG"
"4894" "702" "766" "SG"
"4895" "700" "766" "SG"
"4896" "704" "766" "SG"
"4897" "697" "766" "SG"
"4898" "720" "766" "SG"
"4899" "665" "766" "SG"
"4900" "653" "766" "SG"
"4901" "661" "766" "SG"
"4902" "682" "766" "SG"
"4903" "663" "766" "SG"
"4904" "673" "766" "SG"
"4905" "737" "766" "SG"
"4906" "679" "766" "SG"
"4907" "666" "766" "SG"
"4908" "695" "766" "SG"
"4909" "685" "766" "SG"
"4910" "771" "766" "SG"
"4911" "715" "766" "SG"
"4912" "765" "766" "SG"
"4913" "667" "766" "SG"
"4914" "775" "766" "SG"
"4915" "761" "766" "SG"
"4916" "689" "766" "SG"
"4917" "773" "766" "SG"
"4918" "659" "766" "SG"
"4919" "671" "766" "SG"
"4920" "774" "766" "SG"
"4921" "731" "766" "SG"
"4922" "692" "766" "SG"
"4923" "706" "766" "SG"
"4924" "793" "766" "SG"
"4925" "785" "766" "SG"
"4926" "772" "766" "SG"
"4927" "754" "766" "SG"
"4928" "730" "766" "SG"
"4929" "760" "766" "SG"
"4930" "790" "766" "SG"
"4931" "794" "766" "SG"
"4932" "788" "766" "SG"
"4933" "783" "766" "SG"
"4934" "784" "766" "SG"
"4935" "776" "766" "SG"
"4936" "712" "766" "SG"
"4937" "709" "766" "SG"
"4938" "723" "766" "SG"
"4939" "724" "766" "SG"
"4940" "780" "766" "SG"
"4941" "657" "924" "SG"
"4942" "675" "924" "SG"
"4943" "678" "924" "SG"
"4944" "651" "924" "SG"
"4945" "669" "924" "SG"
"4946" "702" "924" "SG"
"4947" "700" "924" "SG"
"4948" "704" "924" "SG"
"4949" "697" "924" "SG"
"4950" "720" "924" "SG"
"4951" "665" "924" "SG"
"4952" "653" "924" "SG"
"4953" "661" "924" "SG"
"4954" "682" "924" "SG"
"4955" "663" "924" "SG"
"4956" "673" "924" "SG"
"4957" "737" "924" "SG"
"4958" "679" "924" "SG"
"4959" "666" "924" "SG"
"4960" "695" "924" "SG"
"4961" "685" "924" "SG"
"4962" "771" "924" "SG"
"4963" "715" "924" "SG"
"4964" "765" "924" "SG"
"4965" "667" "924" "SG"
"4966" "775" "924" "SG"
"4967" "761" "924" "SG"
"4968" "689" "924" "SG"
"4969" "773" "924" "SG"
"4970" "659" "924" "SG"
"4971" "671" "924" "SG"
"4972" "774" "924" "SG"
"4973" "731" "924" "SG"
"4974" "692" "924" "SG"
"4975" "706" "924" "SG"
"4976" "793" "924" "SG"
"4977" "785" "924" "SG"
"4978" "772" "924" "SG"
"4979" "754" "924" "SG"
"4980" "730" "924" "SG"
"4981" "760" "924" "SG"
"4982" "790" "924" "SG"
"4983" "794" "924" "SG"
"4984" "788" "924" "SG"
"4985" "783" "924" "SG"
"4986" "784" "924" "SG"
"4987" "776" "924" "SG"
"4988" "712" "924" "SG"
"4989" "709" "924" "SG"
"4990" "723" "924" "SG"
"4991" "724" "924" "SG"
"4992" "780" "924" "SG"
"4993" "729" "823" "GP"
"4994" "676" "823" "GP"
"4995" "687" "823" "GP"
"4996" "787" "823" "GP"
"4997" "683" "823" "GP"
"4998" "734" "823" "GP"
"4999" "703" "823" "GP"
"5000" "688" "823" "GP"
"5001" "711" "823" "GP"
"5002" "699" "823" "GP"
"5003" "721" "823" "GP"
"5004" "718" "823" "GP"
"5005" "708" "823" "GP"
"5006" "732" "823" "GP"
"5007" "662" "823" "GP"
"5008" "725" "823" "GP"
"5009" "752" "823" "GP"
"5010" "751" "823" "GP"
"5011" "736" "823" "GP"
"5012" "672" "823" "GP"
"5013" "722" "823" "GP"
"5014" "768" "823" "GP"
"5015" "674" "823" "GP"
"5016" "677" "823" "GP"
"5017" "738" "823" "GP"
"5018" "735" "823" "GP"
"5019" "694" "823" "GP"
"5020" "652" "823" "GP"
"5021" "691" "823" "GP"
"5022" "757" "823" "GP"
"5023" "782" "823" "GP"
"5024" "680" "823" "GP"
"5025" "742" "823" "GP"
"5026" "696" "823" "GP"
"5027" "763" "823" "GP"
"5028" "753" "823" "GP"
"5029" "670" "823" "GP"
"5030" "749" "823" "GP"
"5031" "750" "823" "GP"
"5032" "654" "823" "GP"
"5033" "655" "823" "GP"
"5034" "747" "823" "GP"
"5035" "789" "823" "GP"
"5036" "698" "823" "GP"
"5037" "716" "823" "GP"
"5038" "705" "823" "GP"
"5039" "777" "823" "GP"
"5040" "744" "823" "GP"
"5041" "778" "823" "GP"
"5042" "746" "823" "GP"
"5043" "767" "823" "GP"
"5044" "741" "823" "GP"
"5045" "758" "823" "GP"
"5046" "726" "823" "GP"
"5047" "656" "823" "GP"
"5048" "686" "823" "GP"
"5049" "728" "823" "GP"
"5050" "668" "823" "GP"
"5051" "745" "823" "GP"
"5052" "762" "823" "GP"
"5053" "658" "823" "GP"
"5054" "733" "823" "GP"
"5055" "664" "823" "GP"
"5056" "690" "823" "GP"
"5057" "660" "823" "GP"
"5058" "740" "823" "GP"
"5059" "739" "823" "GP"
"5060" "764" "823" "GP"
"5061" "769" "823" "GP"
"5062" "717" "823" "GP"
"5063" "681" "823" "GP"
"5064" "779" "823" "GP"
"5065" "796" "823" "GP"
"5066" "743" "823" "GP"
"5067" "701" "823" "GP"
"5068" "719" "823" "GP"
"5069" "693" "823" "GP"
"5070" "707" "823" "GP"
"5071" "786" "823" "GP"
"5072" "759" "823" "GP"
"5073" "756" "823" "GP"
"5074" "887" "823" "GP"
"5075" "727" "823" "GP"
"5076" "795" "823" "GP"
"5077" "748" "823" "GP"
"5078" "755" "823" "GP"
"5079" "684" "823" "GP"
"5080" "770" "823" "GP"
"5081" "791" "823" "GP"
"5082" "792" "823" "GP"
"5083" "781" "823" "GP"
"5084" "714" "823" "GP"
"5085" "713" "823" "GP"
"5086" "710" "823" "GP"
"5087" "766" "823" "GP"
"5088" "924" "823" "GP"
"5089" "729" "827" "GP"
"5090" "676" "827" "GP"
"5091" "687" "827" "GP"
"5092" "787" "827" "GP"
"5093" "683" "827" "GP"
"5094" "734" "827" "GP"
"5095" "703" "827" "GP"
"5096" "688" "827" "GP"
"5097" "711" "827" "GP"
"5098" "699" "827" "GP"
"5099" "721" "827" "GP"
"5100" "718" "827" "GP"
"5101" "708" "827" "GP"
"5102" "732" "827" "GP"
"5103" "662" "827" "GP"
"5104" "725" "827" "GP"
"5105" "752" "827" "GP"
"5106" "751" "827" "GP"
"5107" "736" "827" "GP"
"5108" "672" "827" "GP"
"5109" "722" "827" "GP"
"5110" "768" "827" "GP"
"5111" "674" "827" "GP"
"5112" "677" "827" "GP"
"5113" "738" "827" "GP"
"5114" "735" "827" "GP"
"5115" "694" "827" "GP"
"5116" "652" "827" "GP"
"5117" "691" "827" "GP"
"5118" "757" "827" "GP"
"5119" "782" "827" "GP"
"5120" "680" "827" "GP"
"5121" "742" "827" "GP"
"5122" "696" "827" "GP"
"5123" "763" "827" "GP"
"5124" "753" "827" "GP"
"5125" "670" "827" "GP"
"5126" "749" "827" "GP"
"5127" "750" "827" "GP"
"5128" "654" "827" "GP"
"5129" "655" "827" "GP"
"5130" "747" "827" "GP"
"5131" "789" "827" "GP"
"5132" "698" "827" "GP"
"5133" "716" "827" "GP"
"5134" "705" "827" "GP"
"5135" "777" "827" "GP"
"5136" "744" "827" "GP"
"5137" "778" "827" "GP"
"5138" "746" "827" "GP"
"5139" "767" "827" "GP"
"5140" "741" "827" "GP"
"5141" "758" "827" "GP"
"5142" "726" "827" "GP"
"5143" "656" "827" "GP"
"5144" "686" "827" "GP"
"5145" "728" "827" "GP"
"5146" "668" "827" "GP"
"5147" "745" "827" "GP"
"5148" "762" "827" "GP"
"5149" "658" "827" "GP"
"5150" "733" "827" "GP"
"5151" "664" "827" "GP"
"5152" "690" "827" "GP"
"5153" "660" "827" "GP"
"5154" "740" "827" "GP"
"5155" "739" "827" "GP"
"5156" "764" "827" "GP"
"5157" "769" "827" "GP"
"5158" "717" "827" "GP"
"5159" "681" "827" "GP"
"5160" "779" "827" "GP"
"5161" "796" "827" "GP"
"5162" "743" "827" "GP"
"5163" "701" "827" "GP"
"5164" "719" "827" "GP"
"5165" "693" "827" "GP"
"5166" "707" "827" "GP"
"5167" "786" "827" "GP"
"5168" "759" "827" "GP"
"5169" "756" "827" "GP"
"5170" "887" "827" "GP"
"5171" "727" "827" "GP"
"5172" "795" "827" "GP"
"5173" "748" "827" "GP"
